No,Probeset,GeneSymbole,GeneID,hpBECs,hpBECs + HA,hCMEC/D3,hCMEC/D3 + HA
5971,1561389_at,NA,NA,3.242425,3.1639,3.273225,3.1716
5972,1561390_at,NA,NA,5.41255,5.389325,5.288875,5.206375
5973,1561391_at,LOC100128126,100128126,3.520975,3.5109,3.4854,3.417925
5974,1561392_at,NA,NA,3.424025,3.61095,3.335775,3.40155
5975,1561393_at,KIAA1755,85449,3.476625,3.30975,3.244575,3.2635
5976,1561394_s_at,KIAA1755,85449,4.2182,4.302225,4.83305,4.722125
5977,1561396_at,EPHA6,285220,2.263025,2.2125,2.253475,2.211875
5978,1561398_at,LOC644620,644620,2.770175,2.715825,2.62155,2.6083
5979,1561400_at,NA,NA,4.023325,4.163175,4.0094,4.045275
5980,1561401_at,LOC285627,285627,3.438675,3.568325,3.250825,3.356325
5981,1561402_at,LOC339894,339894,4.040925,4.0905,4.2298,4.188775
5982,1561403_at,SOHLH1,402381,5.2831,5.278075,5.3862,5.39095
5983,1561405_s_at,CATSPER2,117155,2.967225,2.978275,3.394925,3.27755
5984,1561407_at,ARAP2,116984,3.1721,3.10235,2.970325,2.92015
5985,1561408_at,NA,NA,2.8999,2.931225,2.9425,2.823675
5986,1561409_at,NA,NA,4.1862,4.110675,4.098275,4.118
5987,1561411_at,NA,NA,3.805025,3.7548,3.6837,3.615975
5988,1561413_at,NA,NA,4.30915,4.2241,4.1316,4.124225
5989,1561414_at,LOC401497,401497,1.995075,2.02775,2.0324,2.154525
5990,1561415_at,NA,NA,2.011,2.14785,2.15175,2.152
5991,1561417_x_at,NA,NA,2.041375,1.95855,2.140075,1.985825
5992,1561418_at,NA,NA,4.452225,4.4619,4.12805,4.111725
5993,1561419_at,NA,NA,5.214075,5.16875,4.97665,5.09975
5994,1561420_a_at,NA,NA,3.2304,3.470875,3.31835,3.377625
5995,1561421_a_at,NA,NA,4.885725,4.973625,4.74625,4.728825
5996,1561422_at,NA,NA,3.67165,3.778725,3.73535,3.726525
5997,1561423_at,LOC642924,642924,4.855825,5.040375,4.712575,4.869475
5998,1561424_at,NA,NA,2.73045,2.57155,2.67375,2.6824
5999,1561425_a_at,ZNF568,374900,2.6029,2.73905,2.809975,2.77035
6000,1561427_at,NA,NA,3.042025,3.145775,3.0402,2.930925
6001,1561429_a_at,C3orf15,89876,2.77685,2.706125,2.540175,2.596275
6002,1561430_s_at,C3orf15,89876,2.1687,2.1723,2.240475,2.393225
6003,1561431_at,NA,NA,2.1964,2.3072,2.3516,2.2327
6004,1561432_at,NA,NA,2.651375,2.44195,2.58615,2.538575
6005,1561433_at,LOC285103,285103,5.09135,5.156075,4.876075,5.02675
6006,1561434_at,NA,NA,3.287,3.2379,3.321175,3.3152
6007,1561436_at,NA,NA,3.7996,3.92635,3.75065,3.7397
6008,1561437_at,LOC100287035,100287035,1.949275,2.104925,1.929375,1.9607
6009,1561439_at,NA,NA,4.707425,4.74405,4.646875,4.53415
6010,1561440_at,NA,NA,3.802875,3.8033,3.762275,3.752975
6011,1561442_at,LOC283585,283585,2.49035,2.494575,2.4446,2.37735
6012,1561443_at,NA,NA,3.1489,3.171575,2.903425,2.918275
6013,1561445_at,NA,NA,2.314325,2.320325,2.2814,2.255975
6014,1561446_at,NA,NA,3.546625,3.725225,3.446225,3.463475
6015,1561448_at,NA,NA,2.764425,2.862875,2.6796,2.65085
6016,1561449_at,TSPAN18,90139,4.006225,4.113425,3.82155,3.800325
6017,1561450_at,NA,NA,1.9127,1.94825,2.038675,1.9174
6018,1561451_a_at,ADAM29,11086,4.422325,4.367075,4.317225,4.1909
6019,1561452_at,ADAM29,11086,2.2612,2.379475,2.201325,2.191525
6020,1561453_at,NA,NA,4.1032,3.987525,4.179125,4.1713
6021,1561454_at,NA,NA,4.340375,4.491075,4.354825,4.34055
6022,1561455_at,LOC284294,284294,2.795525,3.0191,3.04335,2.850025
6023,1561459_at,NA,NA,4.1112,4.102975,4.0635,4.219725
6024,1561460_at,NA,NA,3.716175,3.84565,3.798025,3.75735
6025,1561461_at,NA,NA,2.371,2.501425,2.52935,2.4162
6026,1561462_at,NA,NA,2.579525,2.7529,2.67505,2.40895
6027,1561463_at,NA,NA,2.419625,2.33935,2.2536,2.3518
6028,1561467_at,NA,NA,2.4005,2.317975,2.209025,2.2324
6029,1561468_at,FAM45B,55855,3.2128,2.986,3.069875,3.0676
6030,1561469_at,NA,NA,3.331975,3.3204,3.45595,3.469375
6031,1561471_at,LOC441009,441009,2.471225,2.493575,2.438475,2.447775
6032,1561472_at,LOC728805,728805,3.4107,3.447525,3.2159,3.197225
6033,1561473_at,NA,NA,2.585375,2.63775,2.650775,2.5402
6034,1561474_at,NA,NA,2.347725,2.4815,2.336525,2.429175
6035,1561476_at,NA,NA,2.484475,2.390525,2.4794,2.505525
6036,1561477_at,CCDC144A,9720,2.237325,2.316625,2.3109,2.3558
6037,1561478_at,NA,NA,2.4707,2.507875,2.399,2.4995
6038,1561479_at,NA,NA,2.324975,2.450175,2.3802,2.239275
6039,1561480_a_at,NA,NA,2.9794,3.13295,2.940875,3.0187
6040,1561481_at,NA,NA,4.49455,4.4404,4.34285,4.4324
6041,1561482_at,LOC100133308,100133308,2.589025,2.667,2.4171,2.489975
6042,1561484_at,NA,NA,3.429725,3.587575,3.435625,3.544225
6043,1561485_at,IQCA1,79781,3.22775,3.2899,3.51355,3.306875
6044,1561486_at,NA,NA,2.41495,2.372375,2.322725,2.210275
6045,1561487_at,NA,NA,3.874125,3.9012,4.071175,3.81355
6046,1561488_at,NA,NA,2.338225,2.3029,2.1871,2.312425
6047,1561489_at,NA,NA,2.323275,2.459925,2.6176,2.552475
6048,1561490_at,AAA1,404744,2.917525,2.847325,2.965875,3.04285
6049,1561491_at,LOC283214,283214,3.062775,2.9973,3.1251,3.141625
6050,1561492_at,LOC647107,647107,2.81,2.83585,2.65285,2.7383
6051,1561493_at,NA,NA,2.4991,2.406825,2.369625,2.39265
6052,1561497_at,NA,NA,4.191025,4.09735,4.038425,3.976675
6053,1561499_at,NA,NA,3.67695,3.740975,3.71555,3.82615
6054,1561500_at,CTU2,348180,4.95515,5.002925,4.88435,4.993825
6055,1561501_s_at,CTU2,348180,2.66185,2.846575,2.881,2.886325
6056,1561502_x_at,CTU2,348180,4.917275,4.8939,4.691375,4.69885
6057,1561503_at,MYLK4,340156,3.401125,3.47955,3.506225,3.53775
6058,1561504_s_at,MYLK4,340156,2.5715,2.66545,2.523075,2.449275
6059,1561506_at,NA,NA,3.88355,3.9096,3.931675,3.9681
6060,1561507_at,FFAR1,2864,2.6654,2.654325,2.67575,2.54175
6061,1561508_at,MRPL38,64978,3.912975,3.95825,3.655625,3.66775
6062,1561509_at,NA,NA,4.009325,3.987175,3.91685,4.04115
6063,1561511_at,NA,NA,2.1482,2.172725,2.198725,2.2471
6064,1561512_at,NA,NA,2.724875,2.742075,2.652475,2.720475
6065,1561513_at,NA,NA,2.110975,2.188375,2.008775,2.198925
6066,1561514_at,LOC400655,400655,2.904325,3.18355,2.921125,2.948075
6067,1561516_at,NA,NA,2.473025,2.4597,2.4146,2.299225
6068,1561517_at,SSPN,8082,2.1436,2.141725,2.169575,2.205975
6069,1561518_at,LOC283914,283914,4.243875,4.15215,4.084225,4.085225
6070,1561519_at,NA,NA,2.4804,2.610225,2.366925,2.57355
6071,1561521_at,S100B,6285,2.004275,2.140975,2.026925,2.036525
6072,1561523_at,CCDC65,85478,2.7563,2.6074,2.667075,2.639575
6073,1561525_at,NA,NA,2.216375,2.090425,2.145625,2.267525
6074,1561526_at,NA,NA,2.63305,2.78505,2.667675,2.483075
6075,1561527_at,NA,NA,2.988575,2.82505,2.915175,2.922625
6076,1561528_at,NA,NA,4.53335,4.6935,4.4713,4.325475
6077,1561529_at,NA,NA,2.0702,2.024,2.023725,2.10055
6078,1561530_at,NA,NA,4.244225,4.147125,4.300325,4.238425
6079,1561531_at,NA,NA,3.4845,3.6094,3.25785,3.2428
6080,1561532_at,NA,NA,3.510375,3.380475,3.48115,3.412175
6081,1561534_at,NA,NA,2.8486,2.83235,2.758275,2.67525
6082,1561535_at,NA,NA,2.801825,2.7822,2.690175,2.756925
6083,1561536_at,LOC283435,283435,2.88635,2.8487,2.97245,3.01785
6084,1561537_at,LOC388906,388906,6.159775,6.095525,5.939875,5.85935
6085,1561538_at,NA,NA,4.874575,4.771175,4.818875,4.8284
6086,1561539_at,NA,NA,4.3982,4.421075,4.244475,4.27285
6087,1561540_at,LOC144920,144920,2.531825,2.47295,2.338225,2.3628
6088,1561542_at,NA,NA,4.074025,4.15265,3.894825,3.875775
6089,1561543_at,NA,NA,2.857675,2.758775,2.748375,2.733975
6090,1561544_at,NA,NA,2.621275,2.671575,2.6585,2.4507
6091,1561545_at,NA,NA,3.0348,2.984975,3.03785,2.976275
6092,1561546_at,NA,NA,5.00745,5.10105,5.062425,4.969825
6093,1561550_at,NA,NA,2.1382,2.2601,2.4207,2.2717
6094,1561553_at,NA,NA,1.87695,1.988875,2.20655,2.029275
6095,1561554_at,NA,NA,2.61345,2.76005,2.662125,2.5434
6096,1561555_at,NA,NA,3.7394,3.98365,3.993575,3.84365
6097,1561556_at,NA,NA,3.22515,3.387825,3.213825,3.229475
6098,1561557_at,LIPA,3988,2.55235,2.638675,2.593325,2.660375
6099,1561558_at,NA,NA,2.7828,2.741425,2.6104,2.669325
6100,1561559_at,NA,NA,3.22895,3.1318,3.028075,2.914075
6101,1561560_at,NA,NA,2.856925,2.708725,2.617775,2.693325
6102,1561561_x_at,NA,NA,3.27305,3.146975,2.9865,3.091275
6103,1561562_at,NA,NA,1.9547,2.11445,1.992325,1.964525
6104,1561564_at,NA,NA,2.050175,2.0072,2.184975,2.032675
6105,1561565_at,NA,NA,3.203875,3.228475,3.2646,3.241175
6106,1561566_at,LOC285501,285501,2.56225,2.4626,2.67225,2.684325
6107,1561567_at,NA,NA,2.55965,2.66545,2.71925,2.646575
6108,1561571_at,LOC730139,730139,4.894725,4.975425,4.8599,4.8839
6109,1561572_at,NA,NA,3.512075,3.54605,3.42685,3.4645
6110,1561573_at,NA,NA,2.331125,2.4184,2.40005,2.288575
6111,1561574_at,NA,NA,3.286325,3.55685,3.07535,3.09175
6112,1561575_at,NA,NA,2.270375,2.212325,2.29835,2.29335
6113,1561576_a_at,NA,NA,2.647925,2.684,2.6576,2.74985
6114,1561577_at,NA,NA,2.299525,2.307125,2.3676,2.358425
6115,1561578_s_at,MCART6,401612,3.1916,3.358075,2.747375,2.727075
6116,1561579_at,LOC728445,728445,4.3437,4.429,4.24535,4.14125
6117,1561581_at,NA,NA,2.124875,2.2004,2.144775,2.097675
6118,1561584_at,NA,NA,2.10155,2.0551,2.046375,2.22555
6119,1561585_at,RCBTB2,1102,2.875025,2.86165,2.70325,2.635575
6120,1561587_at,LOC284260,284260,3.52085,3.655025,3.38715,3.400825
6121,1561589_a_at,NBEAL1,65065,3.064275,3.177675,3.25595,3.3477
6122,1561590_a_at,LOC415056,415056,2.90605,2.889375,2.783325,2.7338
6123,1561591_at,NA,NA,5.20675,5.44065,5.112775,5.050525
6124,1561592_at,NA,NA,2.0961,2.160925,2.051075,2.179875
6125,1561593_at,NA,NA,2.53595,2.56245,2.529375,2.514975
6126,1561595_x_at,NA,NA,2.9614,2.840275,2.806275,2.754675
6127,1561596_at,NA,NA,2.632775,2.6598,2.434975,2.4419
6128,1561597_x_at,NA,NA,3.10765,3.10195,2.7287,2.78425
6129,1561598_at,NA,NA,3.7347,3.716475,3.693525,3.653275
6130,1561599_at,NA,NA,4.1153,3.95885,4.0835,4.05695
6131,1561600_at,NA,NA,2.313225,2.39835,2.334825,2.25645
6132,1561602_at,LOC100129476,100129476,3.69255,3.55015,3.560875,3.307225
6133,1561604_at,NA,NA,2.758575,2.581925,2.6412,2.9162
6134,1561605_at,NA,NA,3.07305,3.0151,2.89545,2.981275
6135,1561606_at,NA,NA,2.099025,2.141425,2.153775,2.164925
6136,1561607_at,NA,NA,2.932275,2.986525,3.01785,3.19425
6137,1561608_at,NA,NA,3.1891,3.2252,3.171425,3.04245
6138,1561609_at,NA,NA,2.4583,2.69985,2.47385,2.5271
6139,1561610_at,NA,NA,2.7735,2.819825,2.7867,2.922075
6140,1561611_at,NA,NA,4.6737,4.6409,4.440075,4.39785
6141,1561612_at,NA,NA,3.113275,3.048,2.9408,2.961025
6142,1561613_at,NA,NA,2.1174,2.1291,2.087475,2.08545
6143,1561614_at,SLC8A1,6546,2.0399,2.297775,2.14175,2.138025
6144,1561615_s_at,SLC8A1,6546,2.791625,2.93935,2.7488,2.83425
6145,1561616_a_at,DNAH6,1768,5.69835,5.782925,5.53145,5.623225
6146,1561617_at,DNAH6,1768,2.303425,2.29535,2.20075,2.266
6147,1561618_at,NA,NA,2.898875,2.907975,2.91955,3.088675
6148,1561619_at,NA,NA,5.16475,5.1741,5.0747,4.980475
6149,1561622_at,NA,NA,2.94105,2.906075,2.70505,2.758175
6150,1561624_at,NA,NA,4.160975,4.275425,4.164575,4.070975
6151,1561625_at,NA,NA,2.590625,2.685225,2.487525,2.418925
6152,1561626_at,NA,NA,5.0519,5.10495,5.137975,5.034425
6153,1561627_at,NA,NA,2.946125,2.893575,2.7964,2.999675
6154,1561631_at,NA,NA,3.1242,3.192,3.54405,3.480525
6155,1561633_at,HMGA2,8091,4.905075,4.77495,4.6601,4.486025
6156,1561635_at,NA,NA,3.5718,3.673075,3.721775,3.59305
6157,1561638_at,NA,NA,2.693875,2.705025,2.889,2.93855
6158,1561639_at,NA,NA,2.996575,3.0691,2.9867,3.046625
6159,1561640_at,NA,NA,5.714325,5.600025,5.7828,5.8384
6160,1561642_at,NA,NA,2.555825,2.577675,2.495925,2.4131
6161,1561644_x_at,NA,NA,2.2632,2.2035,2.33305,2.15955
6162,1561650_s_at,LOC285692,285692,2.673125,2.599275,2.685275,2.6002
6163,1561651_s_at,TAL1,6886,6.443125,6.545175,6.122,6.11145
6164,1561652_at,BECN1,8678,3.11195,3.15655,3.083975,3.20525
6165,1561653_at,NA,NA,2.182075,2.027875,2.04105,1.969125
6166,1561654_at,NA,NA,5.271575,5.4213,5.194225,5.194625
6167,1561657_at,NA,NA,2.400675,2.507725,2.3686,2.5283
6168,1561658_at,NA,NA,2.8774,2.743725,2.93605,2.7487
6169,1561660_at,MCART6,401612,2.9319,2.84305,2.611725,2.77275
6170,1561662_at,NA,NA,2.4458,2.422525,2.381775,2.349775
6171,1561663_at,NA,NA,2.070075,2.0955,2.05125,2.2188
6172,1561665_at,NA,NA,3.285325,3.2116,3.05575,3.088775
6173,1561666_a_at,KIAA1908,114796,5.3977,5.536075,4.7449,4.720225
6174,1561667_at,NA,NA,4.870875,4.8149,4.5949,4.66045
6175,1561668_at,NA,NA,4.634025,4.63625,4.5159,4.434375
6176,1561669_at,NA,NA,2.52375,2.501425,2.5861,2.61835
6177,1561670_at,NA,NA,2.781825,2.697,2.716325,2.77315
6178,1561671_at,LOC286121,286121,2.8556,2.821675,2.734375,2.817975
6179,1561672_at,NA,NA,2.435975,2.3927,2.4184,2.3633
6180,1561673_at,NA,NA,2.77495,3.030675,2.7557,2.659725
6181,1561676_at,NA,NA,2.81275,2.7191,2.40265,2.633075
6182,1561677_at,MACROD2,140733,3.428275,3.38225,3.510275,3.424825
6183,1561678_at,NA,NA,2.5476,2.4881,2.5209,2.402375
6184,1561679_at,NA,NA,2.4698,2.411775,2.447325,2.6205
6185,1561680_at,NA,NA,2.29125,2.298975,2.224525,2.181475
6186,1561682_at,NA,NA,2.95265,2.884575,2.874125,2.784925
6187,1561683_at,NA,NA,3.90885,4.072125,4.061725,3.968475
6188,1561685_a_at,LOC441178,441178,4.103325,4.14775,4.009825,3.9675
6189,1561686_at,NA,NA,2.821875,2.959375,2.7733,2.786025
6190,1561687_a_at,ZNF382,84911,3.719025,3.5555,5.062575,4.885725
6191,1561688_at,NA,NA,3.08805,3.1047,3.0508,3.081575
6192,1561689_at,NA,NA,3.94855,3.961225,3.7514,3.9641
6193,1561690_at,NA,NA,2.50025,2.537875,2.21065,2.251575
6194,1561691_at,LOC285735,285735,2.47835,2.4395,2.647225,2.59815
6195,1561692_at,NA,NA,2.34085,2.220575,2.323525,2.253675
6196,1561693_at,LOC400794,400794,3.25965,3.180475,3.073925,2.986
6197,1561699_a_at,NA,NA,2.059475,1.9831,2.22895,2.102525
6198,1561700_at,NA,NA,2.518275,2.424425,2.37775,2.447925
6199,1561702_at,NA,NA,3.7395,3.584575,3.8014,3.62975
6200,1561703_at,NA,NA,2.399675,2.3916,2.285325,2.373975
6201,1561704_at,NA,NA,2.373075,2.454425,2.459075,2.44205
6202,1561705_at,NA,NA,3.879025,3.911775,3.781275,3.85155
6203,1561706_at,NA,NA,2.9348,2.76185,2.926825,2.706275
6204,1561707_at,LOC150185,150185,2.166875,2.20915,2.173225,2.2916
6205,1561708_at,C6orf150,115004,2.440225,2.35715,2.529075,2.550775
6206,1561710_at,SNX19,399979,2.635175,2.706275,2.64405,2.528275
6207,1561712_at,NA,NA,3.1287,3.220325,3.270375,3.1703
6208,1561713_at,NA,NA,2.203625,2.395375,2.282775,2.2683
6209,1561714_a_at,B3GALNT2,148789,3.18575,3.198575,2.992025,2.910625
6210,1561718_at,NA,NA,2.72475,2.679125,2.651875,2.510025
6211,1561719_at,NA,NA,2.55705,2.3867,2.465075,2.49985
6212,1561720_at,RECQL5,9400,2.3412,2.29835,2.68005,2.56345
6213,1561721_a_at,C12orf40,283461,2.081175,2.12675,2.143275,2.058375
6214,1561723_at,LOC339894,339894,2.725925,2.741675,2.65455,2.637675
6215,1561726_s_at,NA,NA,4.754775,4.65865,4.785475,4.6767
6216,1561728_a_at,LOC400238,400238,2.86,2.826725,2.9091,2.790325
6217,1561731_at,NA,NA,2.413875,2.24485,2.265475,2.30655
6218,1561732_at,NA,NA,2.705125,2.799125,2.70195,2.8252
6219,1561733_at,NA,NA,3.671875,3.608425,3.693175,3.55555
6220,1561737_at,NA,NA,1.913375,2.0309,2.07085,2.127825
6221,1561738_at,NA,NA,2.612475,2.545925,2.728425,2.7195
6222,1561739_at,NA,NA,3.062675,3.266025,3.2128,3.3024
6223,1561740_at,NA,NA,2.4893,2.44395,2.37125,2.436375
6224,1561741_at,NA,NA,2.75455,2.785825,2.648275,2.69735
6225,1561749_at,NA,NA,4.2449,4.293975,4.291075,4.298375
6226,1561754_at,NA,NA,2.21705,2.27655,2.249275,2.348
6227,1561756_at,NA,NA,3.47905,3.619325,3.4365,3.643
6228,1561757_a_at,LOC283352,283352,2.9625,3.014225,2.7805,2.890225
6229,1561759_at,LOC645513,645513,2.862475,2.8465,2.66275,2.716675
6230,1561760_s_at,LOC645513,645513,3.0848,3.08895,3.170575,3.20315
6231,1561761_x_at,LOC645513,645513,3.521425,3.476825,3.500125,3.385925
6232,1561762_s_at,NA,NA,4.523525,4.6423,4.187125,4.3486
6233,1561763_at,NA,NA,3.07305,2.982875,3.10545,3.1239
6234,1561765_at,NA,NA,1.88975,1.9126,1.909025,2.01025
6235,1561767_at,NA,NA,2.356275,2.4811,2.409825,2.452875
6236,1561770_at,NA,NA,4.5564,4.667825,4.58725,4.716975
6237,1561775_at,NA,NA,1.921175,1.957725,1.9747,2.0865
6238,1561776_at,NA,NA,3.079825,2.9832,3.2214,3.151325
6239,1561777_at,NA,NA,2.68665,2.675625,2.19015,2.319475
6240,1561778_at,NA,NA,2.900075,2.767575,2.801175,2.73155
6241,1561780_at,NA,NA,2.36075,2.261575,2.409125,2.370925
6242,1561785_at,MUC4,4585,3.6667,3.723825,3.730325,3.738825
6243,1561786_at,NA,NA,2.759225,2.6752,2.7766,2.7379
6244,1561789_at,NA,NA,2.0808,2.0788,2.13935,2.106125
6245,1561795_at,NA,NA,2.33895,2.336775,2.358075,2.317125
6246,1561806_at,NA,NA,3.607675,3.759075,3.73375,3.737025
6247,1561813_at,NA,NA,2.4508,2.405625,2.378975,2.341075
6248,1561817_at,NA,NA,2.359,2.4732,2.2912,2.423175
6249,1561820_at,SCN8A,6334,3.760625,4.087075,3.571975,3.57405
6250,1561828_at,NA,NA,2.5354,2.453625,2.4064,2.453825
6251,1561829_at,NA,NA,3.8745,3.8846,3.961025,4.256475
6252,1561834_a_at,NA,NA,4.578975,4.719,4.326975,4.426625
6253,1561844_at,NA,NA,2.7941,2.848225,2.745975,2.904125
6254,1561846_s_at,hCG_2011852,643677,2.596275,2.558175,2.693625,2.61375
6255,1561847_at,NUDT17,200035,5.017375,4.8332,4.76345,4.926575
6256,1561849_at,PKD1L2,114780,2.546525,2.676625,2.37355,2.619075
6257,1561850_at,hCG_1994695,100133669,4.5843,4.639125,4.72315,4.510975
6258,1561853_a_at,IL23R,149233,3.776775,3.9162,3.8566,3.807875
6259,1561854_at,NA,NA,2.0738,2.091025,2.1543,2.211375
6260,1561855_x_at,NA,NA,2.0798,2.0721,2.110225,2.0028
6261,1561856_at,NA,NA,2.44175,2.42765,2.461425,2.501925
6262,1561857_at,NA,NA,2.580625,2.319,2.42205,2.32505
6263,1561860_at,NA,NA,2.278175,2.33765,2.3129,2.363875
6264,1561861_a_at,NA,NA,2.45625,2.542225,2.403275,2.352
6265,1561863_a_at,NA,NA,2.348875,2.353225,2.29005,2.293575
6266,1561864_at,NA,NA,2.4817,2.58105,2.6267,2.5466
6267,1561867_at,NA,NA,2.189275,2.312425,2.2825,2.381725
6268,1561868_at,NA,NA,4.21095,4.20095,4.178775,4.15865
6269,1561870_at,NA,NA,2.490325,2.5073,2.054325,2.0615
6270,1561871_at,NA,NA,6.166225,6.149775,6.0735,6.088275
6271,1561872_at,NA,NA,3.558575,3.678075,3.7056,3.560575
6272,1561877_at,NA,NA,2.194225,2.332725,2.247475,2.2315
6273,1561879_at,NA,NA,2.509975,2.519075,2.536275,2.5159
6274,1561880_a_at,SIGLEC16,400709,3.8641,3.83825,3.70075,3.9176
6275,1561881_at,NA,NA,2.194975,2.304975,2.17455,2.215925
6276,1561882_at,SYTL3,94120,2.2293,2.18395,2.219975,2.163875
6277,1561883_at,NA,NA,4.030725,4.134125,4.103475,4.063725
6278,1561884_at,CEPT1,10390,3.710675,3.791325,4.0814,4.208725
6279,1561886_a_at,NA,NA,2.78885,2.857375,2.6734,2.709725
6280,1561887_at,NA,NA,3.913975,4.018475,3.9424,4.020575
6281,1561889_at,NA,NA,2.854825,2.9648,2.734125,2.772625
6282,1561890_at,C10orf128,170371,2.620575,2.652575,2.5156,2.603675
6283,1561891_at,NA,NA,3.549,3.5276,3.34345,3.38985
6284,1561892_at,ZMYM6,9204,2.417475,2.5004,2.4332,2.608225
6285,1561893_at,NA,NA,4.1103,4.19115,4.095275,4.095125
6286,1561894_at,LOC653739,653739,3.295025,3.274775,3.5647,3.5905
6287,1561895_at,NA,NA,2.24805,2.318,2.280025,2.156325
6288,1561896_at,NA,NA,2.7573,2.7995,2.732275,2.739425
6289,1561897_at,NA,NA,3.50455,3.5326,3.69675,3.714525
6290,1561899_at,CLECL1,160365,2.60875,2.61175,2.522675,2.474025
6291,1561902_at,NA,NA,2.107725,2.1378,2.1364,2.1176
6292,1561905_at,NA,NA,3.347575,3.2857,3.2638,3.24595
6293,1561906_at,NA,NA,2.872475,2.80355,2.7877,2.793425
6294,1561908_a_at,HS3ST3B1,9953,4.740475,4.69155,4.8276,4.449275
6295,1561909_at,NA,NA,2.8979,2.886075,2.85145,2.8741
6296,1561910_at,NA,NA,3.4509,3.306025,3.233975,3.389375
6297,1561911_at,NA,NA,2.55145,2.578675,2.379575,2.4518
6298,1561912_at,NA,NA,2.09555,2.1384,1.99505,2.0845
6299,1561914_at,NA,NA,2.479575,2.387625,2.24925,2.510025
6300,1561915_at,NA,NA,3.348125,3.392025,3.2566,3.112425
6301,1561916_at,NA,NA,3.324375,3.09195,3.256125,3.287725
6302,1561917_at,NA,NA,3.372625,3.433425,3.28355,3.352625
6303,1561918_at,NA,NA,4.016175,4.08615,4.11085,4.117775
6304,1561919_at,NA,NA,4.794475,4.780975,4.65635,4.729025
6305,1561923_a_at,SF3B14,51639,4.414625,4.420875,4.1963,4.271575
6306,1561924_at,NA,NA,2.507675,2.700275,3.026175,3.01545
6307,1561926_at,NA,NA,1.9905,2.075725,2.181275,2.06885
6308,1561927_at,C3orf16,389161,2.332925,2.299625,2.357975,2.3521
6309,1561928_s_at,C3orf16,389161,4.077775,3.950025,3.889425,3.90165
6310,1561937_x_at,NA,NA,6.027025,6.177025,6.162175,6.17155
6311,1561938_at,NA,NA,2.297875,2.28545,2.3049,2.389275
6312,1561939_at,DYNC2H1,79659,1.96025,2.006425,2.19775,2.22025
6313,1561940_at,POLE,5426,3.7302,3.79925,3.676375,3.640275
6314,1561942_x_at,NA,NA,4.95215,4.8241,4.793025,4.785775
6315,1561944_at,NA,NA,3.85235,3.926075,3.6218,3.850175
6316,1561948_at,COQ10B,80219,3.23575,3.130875,2.89045,2.92165
6317,1561951_at,SLC5A12,159963,2.66535,2.6372,2.789,2.76415
6318,1561953_at,NA,NA,2.17735,2.092125,2.0238,2.047025
6319,1561956_at,NA,NA,2.7354,2.66905,2.7465,2.6575
6320,1561959_x_at,NA,NA,1.9114,1.90055,1.9654,1.926825
6321,1561960_at,KIAA1920,114817,4.56955,4.574075,4.52745,4.59
6322,1561961_at,DKFZp686A1627,266695,2.243075,2.151375,2.25025,2.105975
6323,1561962_at,NA,NA,2.404275,2.39705,2.409325,2.283825
6324,1561963_at,NA,NA,3.1414,3.138,3.2628,3.03545
6325,1561964_at,LOC441245,441245,2.328425,2.382725,2.5172,2.4928
6326,1561965_at,SNRPB2,6629,4.6814,4.5067,4.585425,4.614575
6327,1561966_at,NA,NA,2.44265,2.569375,2.576425,2.47455
6328,1561967_at,NA,NA,3.6112,3.282575,3.397275,3.333325
6329,1561969_at,ZPLD1,131368,2.626875,2.5482,2.72405,2.69405
6330,1561973_at,SMARCC2,6601,4.613925,4.43445,4.48395,4.843375
6331,1561976_at,C1orf167,284498,4.614725,4.7007,4.54145,4.566175
6332,1561978_at,LOC284798,284798,4.005125,4.084875,4.00115,3.947225
6333,1561979_at,NA,NA,2.65575,2.5785,2.492975,2.7737
6334,1561983_at,NA,NA,2.638525,2.541875,2.637775,2.5095
6335,1561984_at,NA,NA,3.32575,3.37425,3.205825,3.229725
6336,1561985_at,C14orf39,317761,2.17255,2.238175,2.211275,2.30725
6337,1561988_at,LOC286068,286068,4.390975,4.50565,4.210775,4.2798
6338,1561989_at,NA,NA,4.956825,5.10535,4.941025,4.975525
6339,1561990_at,LOC157931,157931,3.931875,4.033975,3.767225,3.813825
6340,1561995_at,NA,NA,3.7339,3.885025,3.813625,3.779
6341,1561997_at,LOC440061,440061,2.0791,2.211475,2.174025,2.175625
6342,1561998_at,NA,NA,2.36985,2.551275,2.72545,2.562075
6343,1562000_at,LOC400620,400620,2.6307,2.4997,2.464325,2.57485
6344,1562002_at,MYOZ3,91977,6.069225,5.945725,5.927625,5.88265
6345,1562004_x_at,MYOZ3,91977,5.76325,5.7058,5.6268,5.60195
6346,1562005_at,RIN3,79890,3.2727,3.26005,3.246525,3.162075
6347,1562006_at,NA,NA,3.543425,3.4634,3.30215,3.3258
6348,1562007_at,NA,NA,4.006525,4.2084,4.065325,4.17925
6349,1562009_a_at,NA,NA,3.12,2.879375,2.890775,2.9026
6350,1562010_x_at,NA,NA,4.54535,4.5384,4.6142,4.50265
6351,1562011_at,NA,NA,2.32325,2.1949,2.286925,2.472675
6352,1562012_at,NA,NA,5.055925,5.2208,5.41385,5.64005
6353,1562013_a_at,NA,NA,5.864875,6.2058,6.3874,6.7389
6354,1562016_at,NA,NA,4.87465,4.99075,4.8913,4.748475
