Probeset,GeneSymbole,GeneID,hpBECs,hpBECs + HA,hCMEC/D3,hCMEC/D3 + HA
239758_at,NA,NA,3.3692,3.4186,3.54915,3.6128
239759_at,NA,NA,2.946175,3.185675,3.21495,3.151575
239760_at,NA,NA,4.892625,4.679675,5.06675,4.990775
239761_at,GCNT1,2650,8.06295,8.185775,6.233975,6.246075
239762_at,LOC286437,286437,6.442175,6.48425,5.9188,5.989975
239763_at,PRDM11,56981,5.79735,5.656,6.12505,6.012825
239764_at,NA,NA,3.5462,3.589375,3.81265,4.07905
239765_at,NA,NA,2.25885,2.204825,2.488675,2.391575
239766_at,NA,NA,2.51515,2.70925,2.60625,2.5985
239767_at,NA,NA,2.516475,2.38875,2.41255,2.3441
239768_x_at,NA,NA,5.157625,4.93065,4.81295,4.635325
239769_at,CDH11,1009,3.939325,3.961275,3.853425,4.0073
239770_at,ESYT3,83850,2.4568,2.551125,2.527575,2.531025
239771_at,CAND1,55832,4.65775,4.5148,5.1629,4.8713
239772_x_at,DHX30,22907,5.3598,5.351875,5.164025,5.172725
239773_at,GTPBP10,85865,3.1357,3.151475,3.697125,3.7482
239774_at,NA,NA,5.54435,5.636425,5.502675,5.540225
239775_at,LOC100131512,100131512,4.14505,4.333425,4.8151,4.720225
239776_at,TMEM232,642987,2.044525,1.989925,2.15565,2.11865
239777_at,C14orf182,283551,2.844975,2.944725,2.763775,2.7642
239778_x_at,NA,NA,3.09145,3.062425,3.1993,2.9987
239779_at,NA,NA,4.695675,4.657225,4.75285,4.664275
239780_at,NA,NA,5.031725,5.015625,4.760225,4.8141
239781_at,C13orf33,84935,3.230125,3.248475,2.9008,3.0105
239782_at,RBP1,5947,3.689875,3.7715,3.773025,3.590325
239783_at,NA,NA,5.44405,5.34435,5.431725,5.5438
239784_at,NA,NA,4.672775,4.642425,4.6192,4.860875
239785_at,DZIP1L,199221,4.780825,4.557725,5.648775,5.531125
239786_at,NA,NA,3.5701,3.57255,3.78705,3.79075
239787_at,KCTD4,386618,3.370375,3.5649,3.3478,3.55715
239788_at,NA,NA,4.114475,3.915825,4.3688,4.341875
239789_at,C11orf49,79096,5.571325,5.660975,5.367125,5.383525
239790_s_at,NA,NA,4.8091,5.013475,5.293975,5.569225
239791_at,hCG_2042068,404266,4.4623,4.63055,4.412225,4.584525
239792_at,LOC440288,440288,4.0775,4.1458,4.566825,4.378225
239793_at,NA,NA,3.589125,3.48,3.208075,3.23115
239794_at,NA,NA,4.4085,4.554275,4.757325,4.768425
239795_at,NA,NA,4.495725,4.483225,4.441425,4.4302
239796_x_at,TIRAP,114609,4.1901,4.23955,4.400625,4.151425
239797_at,NA,NA,3.21325,3.3656,3.4369,3.592325
239798_at,NA,NA,3.464275,3.38665,3.455525,3.5181
239799_at,C9orf130,100128782,4.669875,4.828275,5.615225,5.4682
239800_at,NA,NA,4.28545,4.140025,4.154075,4.31985
239801_at,NA,NA,4.8282,5.00825,5.02305,5.1633
239802_at,SAP30L,79685,3.828975,3.838375,4.10805,3.95965
239803_at,NA,NA,3.791175,3.828725,3.60015,3.804825
239804_at,NA,NA,5.012175,4.817875,5.1285,5.062825
239805_at,SLC13A2,9058,2.281025,2.330525,2.399375,2.27845
239806_at,NA,NA,2.3699,2.4068,2.5751,2.4569
239807_at,NA,NA,5.488925,5.490225,5.25835,5.4394
239808_at,NA,NA,2.68995,2.666025,2.2859,2.441625
239809_at,NA,NA,4.912025,4.827,4.05815,4.336275
239810_at,VASH1,22846,5.344575,5.471825,4.6131,4.69725
239811_at,NA,NA,5.4582,5.356175,5.33695,5.5606
239812_s_at,IQCH,64799,2.962175,3.010725,3.19595,3.2903
239813_at,IQCH,64799,2.7772,2.83585,2.92715,2.955675
239814_at,NA,NA,5.507275,5.564625,5.260075,5.254075
239815_at,NA,NA,6.049875,5.9169,5.979225,5.9923
239816_at,POLD3,10714,5.01455,4.829175,5.644875,5.506775
239817_at,NA,NA,5.029025,4.712,4.843125,4.62015
239818_x_at,TRIB1,10221,3.001125,2.954075,2.9074,2.914475
239819_at,NA,NA,2.401025,2.419375,2.3371,2.394825
239820_at,RNF7,9616,4.34485,4.429075,4.17645,4.18635
239821_at,FLJ30064,644975,5.6243,5.656,5.54055,5.457175
239822_at,NA,NA,2.2471,2.092925,2.267725,2.25785
239823_at,NA,NA,5.1728,5.426125,4.87925,5.0873
239824_s_at,TMEM107,84314,7.4843,7.360525,8.54165,8.613375
239825_at,NA,NA,4.880475,4.701975,4.82835,4.9028
239826_at,NA,NA,5.540125,5.64045,4.752075,5.04015
239827_at,C13orf15,28984,4.65535,4.4678,3.312625,3.3538
239828_at,AKD1,221264,3.890675,3.8331,3.37565,3.402125
239829_at,NA,NA,3.249775,3.1581,2.893725,2.912075
239830_at,NA,NA,5.29075,4.907475,5.01315,5.176375
239831_at,TMEM106C,79022,4.335325,4.246075,5.785175,5.678525
239832_at,NA,NA,3.360225,3.47495,3.456775,3.523075
239833_at,NA,NA,5.005575,4.908925,4.807625,4.9513
239834_at,NA,NA,4.677375,4.7988,4.593075,4.4854
239835_at,KBTBD8,84541,4.832725,4.791525,6.6994,6.12265
239836_at,ECHDC2,55268,2.922225,2.8637,2.748875,2.774375
239837_at,ADAM11,4185,4.38455,4.4473,4.201175,4.332175
239838_at,NA,NA,4.7436,4.724675,4.627225,4.786175
239839_at,ZNF555,148254,3.8529,3.82,4.0204,3.994725
239840_at,NA,NA,3.0891,2.94905,2.8659,3.004225
239841_at,NA,NA,5.9519,5.91115,6.446725,6.448475
239842_x_at,NA,NA,4.8721,4.6069,4.776325,4.89365
239843_at,RIT1,6016,7.0338,6.96345,6.95445,6.923325
239844_x_at,C1orf228,339541,5.625925,5.711275,5.6654,5.6577
239845_at,NA,NA,5.712925,5.55335,5.59005,5.64355
239846_at,MTHFD1,4522,2.640675,2.602175,2.71475,2.61375
239847_at,NA,NA,2.535025,2.43335,3.421625,3.43895
239848_at,NA,NA,3.835075,3.888625,4.085325,4.193175
239849_at,NA,NA,8.15775,7.951525,4.7415,4.44635
239850_at,NA,NA,3.59645,3.4888,3.522325,3.471725
239851_at,NA,NA,4.0231,3.865475,3.68215,3.5259
239852_at,MMAA,166785,3.7075,3.79115,3.294275,3.215075
239853_at,KLC3,147700,3.741875,3.878925,3.74475,3.829025
239854_at,C22orf41,644186,4.231,4.185925,3.968125,4.0173
239855_at,PPM1L,151742,4.6187,4.73425,4.688075,4.749325
239856_at,NA,NA,4.955375,4.97435,4.911825,4.796575
239857_at,QDPR,5860,3.842175,3.82225,3.910625,4.075725
239858_at,NA,NA,3.596925,3.658125,3.63055,3.698375
239859_x_at,NA,NA,5.842425,5.825825,5.9601,6.0594
239860_at,LOC100130232,100130232,3.325,3.4269,3.499375,3.352025
239861_at,NA,NA,4.5796,4.291425,4.102525,3.9549
239862_at,NA,NA,2.459725,2.5196,2.4597,2.410575
239863_at,NA,NA,5.403625,5.55585,4.621375,4.93715
239864_at,NA,NA,2.833075,2.9399,2.893475,2.766
239865_at,NA,NA,4.150625,4.047125,3.969675,3.97015
239866_at,NA,NA,5.59355,5.6789,5.83095,5.9336
239867_at,NA,NA,3.218125,3.38535,3.33575,3.360575
239868_at,NA,NA,2.891075,2.947725,2.9791,3.043625
239869_at,LOC100293830,100293830,4.4512,4.4967,4.3078,4.38415
239870_at,SPATS1,221409,3.872025,3.86205,3.779775,3.917875
239871_at,CLTC,1213,2.26265,2.176975,2.302425,2.32125
239872_at,NA,NA,3.37595,3.381225,3.8261,3.960425
239873_at,NA,NA,6.318025,6.394675,6.32375,6.382825
239874_at,PDE8A,5151,3.11095,3.227175,3.16915,3.1918
239875_at,NAB1,4664,2.9251,2.7075,2.810725,3.02925
239876_at,NA,NA,4.89005,4.851,4.7469,4.555075
239877_at,LOC157740,157740,3.249425,3.0746,3.092,3.12285
239878_at,IPMK,253430,2.6245,2.6176,2.6161,2.6054
239879_at,LOC284998,284998,4.277125,4.2249,4.054325,4.251225
239880_at,NA,NA,2.861925,3.159875,2.838,2.8975
239881_at,NA,NA,4.035675,3.90135,3.218225,3.018725
239882_at,NA,NA,4.4015,4.41315,4.25885,4.3569
239883_s_at,ANO4,121601,2.80835,2.985225,2.832375,3.062075
239884_at,CADPS,8618,2.522075,2.508275,2.284675,2.236975
239885_at,NA,NA,4.92245,4.87415,4.73775,4.89775
239886_at,NA,NA,4.400075,4.583125,4.212025,4.348125
239887_at,NA,NA,2.72245,2.6532,2.48665,2.4594
239888_at,NA,NA,6.014275,5.8701,5.987725,5.99225
239889_at,SERP2,387923,2.605625,2.659275,2.734025,2.72355
239890_s_at,SERP2,387923,2.721125,2.71165,2.677025,2.569625
239891_x_at,RAB12,201475,7.546925,7.5738,7.88695,7.861175
239892_at,NA,NA,5.24255,5.239675,4.972275,5.0859
239893_at,NA,NA,2.8252,2.8532,2.594225,2.583425
239894_at,LOC100128511,100128511,3.373775,3.3661,3.619175,3.5157
239895_at,AQR,9716,2.09995,2.1004,2.084575,2.076275
239896_at,NA,NA,5.5292,5.6141,4.910925,4.940725
239897_at,BCLAF1,9774,5.708275,5.76305,6.1827,6.445625
239898_x_at,ZNF286A,57335,4.85275,4.9892,4.9541,4.9508
239899_at,RNF145,153830,3.45995,3.536975,3.457875,3.398475
239900_x_at,NA,NA,4.23365,4.198975,4.29175,4.267325
239901_at,NA,NA,4.885325,4.840125,5.1413,5.09585
239902_at,NA,NA,2.138625,2.159475,2.3534,2.22835
239903_at,NA,NA,3.834575,3.95165,2.540525,2.8418
239904_at,NA,NA,2.3507,2.2838,2.44905,2.24855
239905_at,YTHDC1,91746,2.489925,2.538775,2.4378,2.5761
239906_at,NA,NA,2.570925,2.59445,2.936925,2.866125
239907_at,NA,NA,3.570925,3.535175,3.419525,3.54845
239908_at,NA,NA,5.2251,5.417625,5.81695,5.6914
239909_at,ADAMTSL1,92949,6.8478,7.034775,7.042475,6.720025
239910_at,PSG6,5675,3.8659,3.865175,3.66515,3.6707
239911_at,ONECUT2,9480,2.442375,2.585675,2.40585,2.473425
239912_at,NA,NA,4.348575,4.247725,4.543325,4.476025
239913_at,SLC10A4,201780,2.07035,2.174875,2.1938,2.2543
239914_at,NA,NA,3.063675,3.01675,2.9167,2.83145
239915_at,NA,NA,4.5606,4.605175,3.898125,3.94565
239916_at,WDR16,146845,3.814225,3.9751,4.103,3.9083
239917_at,VPS8,23355,4.114275,4.193475,4.359675,4.3457
239918_at,PVR,5817,4.98075,4.98445,4.728275,4.9766
239919_at,NA,NA,3.037175,3.0106,3.0199,2.9904
239920_at,UBTF,7343,4.30475,4.3917,4.611925,4.548525
239921_at,COL28A1,340267,2.1598,2.23595,2.225775,2.334525
239922_at,CCDC142,84865,5.23665,5.0179,5.4862,5.475625
239923_at,NA,NA,4.493975,4.51145,4.896825,4.734325
239924_at,LOC91316,91316,4.8602,4.681175,4.9317,5.110425
239925_at,NA,NA,4.350975,4.3577,4.302525,4.20125
239926_at,NA,NA,5.09815,5.080325,4.8936,4.92515
239927_at,NA,NA,2.841825,2.900875,2.7872,2.840375
239928_at,TCTN2,79867,4.2584,4.3576,4.2541,4.27405
239929_at,PM20D1,148811,3.265325,3.14275,3.44365,3.357275
239930_at,GALNT2,2590,4.8585,4.8349,4.902625,5.0909
239931_at,NA,NA,4.335075,4.357375,4.1512,4.11345
239932_at,NA,NA,3.880425,3.8083,3.938325,3.874875
239933_x_at,NA,NA,5.285325,5.310075,5.358325,5.276925
239934_x_at,NA,NA,5.7173,5.388075,3.773625,3.79475
239935_at,MDGA2,161357,1.976875,2.069075,2.025975,2.0515
239936_at,DLEU2,8847,3.148175,3.135575,3.484275,3.6318
239937_at,ZNF207,7756,7.048975,6.878625,6.812625,6.807625
239938_x_at,NA,NA,2.160925,2.210075,2.426375,2.24025
239939_at,NA,NA,5.104275,5.215525,4.990225,5.085225
239940_at,NA,NA,3.672075,3.597825,3.5921,3.60055
239941_at,NA,NA,4.36035,4.425925,4.493425,4.602625
239942_at,NA,NA,9.048475,8.9852,7.25325,7.1693
239943_x_at,NA,NA,3.0319,2.952125,3.060025,3.060075
239944_at,NA,NA,5.644025,5.73875,4.08815,4.15865
239945_at,NA,NA,2.8823,2.7832,2.71985,2.803475
239946_at,NA,NA,3.4284,3.4784,3.177075,3.156875
239947_at,NA,NA,4.3423,4.273,4.274775,4.319625
239948_at,NUP153,9972,2.921125,2.733375,2.72605,2.878875
239949_at,THNSL2,55258,3.92185,4.016625,3.85465,3.9877
239950_at,HOXA11AS,221883,3.843725,4.054725,2.73545,3.1858
239951_at,NA,NA,3.437525,3.17335,2.6447,2.7657
239952_at,ZEB1,6935,5.83575,5.8879,4.787475,4.59775
239953_at,NA,NA,4.06905,4.0284,4.179525,4.12415
239954_at,ZNF160,90338,3.951675,4.11705,4.066675,4.14275
239955_at,NA,NA,3.446525,3.702125,3.46915,3.590725
239956_at,NA,NA,2.80215,2.908025,2.822575,3.00225
239957_at,NA,NA,3.873725,3.7888,3.817625,3.832475
239958_at,LOC253039,253039,3.388225,3.635375,3.49545,3.62065
239959_x_at,NA,NA,6.0127,5.972175,5.907025,5.906175
239960_x_at,LYRM7,90624,3.89085,4.202225,4.396575,4.431875
239961_at,NA,NA,4.79525,4.776425,4.79195,4.6337
239962_at,NA,NA,2.028675,1.9363,2.141225,1.910025
239963_at,NA,NA,3.565675,3.425875,3.88255,3.69925
239964_at,TCL6,27004,4.300175,4.16865,4.180275,4.143625
239965_at,LOC151878,151878,4.024475,4.18,3.957725,4.157275
239966_at,NA,NA,2.985275,3.02825,3.184675,3.21225
239967_at,NA,NA,2.795125,2.784825,2.616675,2.4263
239968_at,C21orf84,114038,3.032475,3.0424,3.176975,3.27885
239969_at,NA,NA,5.129225,4.874225,4.88245,4.989025
239970_at,NA,NA,3.510125,3.521025,3.25625,3.379075
239971_at,NA,NA,3.244125,3.35535,3.12885,3.0371
239972_at,NA,NA,3.201875,3.33315,3.203,3.31895
239973_at,NA,NA,4.127275,4.101225,3.071175,3.560325
239974_at,LOC728095,728095,4.2664,4.357725,4.2741,4.257325
239975_at,HLA-DPB2,3116,2.60305,2.463775,2.571475,2.512125
239976_at,ACAD9,28976,4.1034,4.315875,4.413475,4.265675
239977_at,C12orf42,374470,2.897525,2.886525,2.761575,2.832725
239978_at,NA,NA,6.107175,5.834225,6.14465,6.212325
239979_at,NA,NA,4.255675,4.190875,8.10685,7.473725
239980_at,C22orf28,51493,2.50375,2.67535,2.50465,2.358225
239981_x_at,NA,NA,3.479825,3.3747,3.34635,3.26575
239982_at,NA,NA,6.052925,5.909175,5.437525,5.1392
239983_at,SLC30A8,169026,3.33375,3.261675,3.11885,3.0273
239984_at,NA,NA,2.3178,2.292825,2.109025,2.148775
239985_at,NA,NA,2.699525,2.632675,2.46635,2.535475
239986_at,NA,NA,3.127725,3.2041,2.993675,3.05425
239987_at,NA,NA,2.5624,2.69925,2.622875,2.856525
239988_at,NA,NA,4.196625,4.213,5.1477,5.08145
239989_at,CNTLN,54875,4.487525,4.415275,5.973,5.90045
239990_at,NA,NA,4.363675,4.397975,4.152875,4.28025
239991_at,NA,NA,5.81975,5.8065,5.091325,4.99725
239992_at,NA,NA,2.8435,2.9409,2.774075,2.74595
239993_at,LOC390705,390705,5.369325,5.409775,5.428775,5.3972
239994_at,NA,NA,3.5425,3.51655,3.435575,3.397525
239995_at,NA,NA,3.42885,3.601875,3.8305,3.86975
239996_x_at,ATP2A2,488,5.0501,5.202625,5.181725,5.1404
239997_at,LOC780529,780529,3.124425,3.152925,3.113525,3.178075
239998_at,C10orf53,282966,5.08395,5.17125,4.887125,4.799125
239999_at,C21orf34,388815,5.621475,5.541,2.930925,2.942425
240000_at,NA,NA,2.145075,2.1851,2.106025,2.0739
240001_at,NA,NA,3.947875,3.806475,3.8757,3.9449
240002_at,NA,NA,5.068325,5.09025,4.958925,5.05265
240003_at,NA,NA,4.283375,4.380475,4.2642,4.3323
240004_at,NA,NA,2.555425,2.569825,2.676875,2.523525
240005_at,NA,NA,3.9082,4.054675,4.068875,4.11095
240006_at,NA,NA,3.04345,3.168875,3.09045,3.0608
240007_at,NA,NA,3.145125,3.020375,3.0739,2.895875
240008_at,NA,NA,4.76,4.837025,4.796075,5.0818
240009_at,C21orf89,114042,4.169775,4.3165,3.87405,4.1447
240010_at,NA,NA,3.317875,3.3786,3.03235,3.2695
240011_at,TTBK2,146057,3.950425,3.84945,3.670025,3.627875
240012_at,NA,NA,3.807725,4.077025,3.8546,3.969325
240013_at,NA,NA,4.7373,4.9848,4.776975,4.4078
240014_at,POLR2J4,84820,3.965125,3.96185,4.174025,4.013975
240015_at,NA,NA,4.07035,4.03445,4.0682,4.13325
240016_at,NA,NA,4.73285,4.520875,4.425125,4.14275
240017_at,NA,NA,3.092975,3.27135,2.96435,3.227975
240018_at,NA,NA,4.749975,4.493575,3.858775,3.9168
240019_at,NA,NA,2.2687,2.26215,2.31515,2.24595
240020_at,NA,NA,4.5581,4.538925,4.147175,4.39615
240021_at,NA,NA,4.086275,4.04845,3.9957,3.80705
240022_at,ZC3H4,23211,2.193075,2.222525,2.178175,2.198175
240023_at,NA,NA,4.04155,4.0414,3.89005,4.0671
240024_at,SEC14L2,23541,4.369975,4.3522,4.087975,4.1925
240025_x_at,NA,NA,5.4899,5.65455,5.571475,5.266575
240026_x_at,NA,NA,1.893675,2.034875,1.995975,2.02625
240027_at,LIN7A,8825,2.4454,2.591375,2.1221,2.11685
240028_at,FLJ44048,401024,2.09355,2.10895,2.2011,2.05225
240029_at,C11orf94,143678,4.932575,5.024575,4.784,4.892525
240030_at,COMMD6,170622,5.293875,5.31595,5.245725,5.32655
240031_at,MSRA,4482,2.927625,2.8896,2.67365,2.787
240032_at,NA,NA,4.4397,4.357275,4.576875,4.4798
240033_at,PLG,5340,4.126425,3.864,3.738375,3.850725
240034_at,NA,NA,2.822825,2.86205,2.67605,2.6869
240035_at,NA,NA,2.90955,2.885225,2.921175,2.981625
240036_at,SEC14L1,6397,3.772775,3.738625,3.6253,3.69515
240037_at,ITPRIPL1,150771,4.1847,4.1118,4.600125,4.75625
240038_at,NA,NA,3.916675,3.799025,4.1453,4.3421
240039_at,PLA2R1,22925,3.887575,3.931875,3.662725,3.563025
240040_at,PSTK,118672,3.7256,3.528175,3.753075,3.572775
240041_at,PTCHD1,139411,2.37355,2.137775,2.067125,2.213575
240042_at,FIBCD1,84929,3.771775,3.766375,3.78665,3.7931
240043_at,CXorf64,100130613,2.94945,2.800025,2.81195,2.767925
240044_x_at,TNRC6B,23112,3.933375,3.84335,4.00735,4.0665
240045_at,NA,NA,3.31165,3.4575,3.470925,3.401525
240046_at,NA,NA,2.538625,2.428175,2.413125,2.53295
240047_at,NA,NA,3.78725,3.955425,3.7743,3.731125
240048_at,STRC,161497,3.209575,3.447075,3.37365,3.357825
240049_at,NA,NA,2.7333,2.8042,2.701725,2.8092
240050_s_at,NA,NA,2.381575,2.421025,2.3813,2.4582
240051_at,TPD52L3,89882,2.75025,2.8338,2.8645,2.8735
240052_at,ITPR1,3708,2.74845,2.906725,2.741225,2.892675
240053_x_at,NA,NA,2.101525,2.129275,2.05925,2.07435
240054_at,NA,NA,5.95255,5.9305,5.34315,5.471075
240055_at,NA,NA,3.7319,3.68255,3.0441,3.3441
240056_at,NSMAF,8439,4.706175,4.8139,4.61275,4.648875
240057_at,NA,NA,4.2652,4.33565,4.19735,4.3385
240058_at,LOC100129597,100129597,2.611825,2.573225,2.54935,2.60735
240059_at,NA,NA,2.437975,2.522875,2.4464,2.70455
240060_at,NA,NA,3.059125,2.9482,2.956125,2.98705
240061_at,PION,54103,2.536825,2.70475,2.443725,2.520175
240062_at,FAM3C,10447,2.5502,2.525825,2.532775,2.5288
240063_at,LOC441046,441046,2.8691,3.05205,3.5369,3.58975
240064_at,NA,NA,3.18995,3.37555,2.95415,2.9006
240065_at,FAM81B,153643,2.14925,2.254075,2.137375,2.1474
240066_at,NA,NA,2.752325,2.9664,3.605625,3.640375
240067_at,NA,NA,3.094275,3.15565,3.2076,3.246625
240068_at,C21orf130,284835,2.5235,2.380525,2.35715,2.5361
240069_at,NA,NA,3.766125,3.865825,4.35965,4.3726
240070_at,TIGIT,201633,3.288125,3.3259,3.298,3.408625
240071_at,NA,NA,2.794525,2.974075,2.87805,2.7555
240072_at,ASXL2,55252,4.30715,4.319225,4.2208,4.660575
240073_at,NA,NA,2.37825,2.470075,2.290925,2.129975
240074_at,NA,NA,3.97795,3.8087,3.773025,3.74175
240075_at,NA,NA,3.053275,3.0542,2.8916,3.026725
240076_at,NA,NA,4.469125,4.6924,3.72455,3.7828
240077_at,NA,NA,3.968025,3.8827,4.128025,4.129575
240078_at,SFRS8,6433,3.298325,3.2218,2.9365,3.027375
240079_at,ZNF81,347344,4.252575,4.230175,4.298075,4.3127
240080_at,NA,NA,4.8033,4.601225,4.87175,4.807275
240081_at,NA,NA,3.072175,3.190325,3.41325,3.3408
240082_s_at,C17orf74,201243,2.2924,2.378975,2.3309,2.3106
240083_at,NA,NA,3.6196,3.71805,3.080975,3.201825
240084_at,CBX2,84733,4.927825,4.882825,4.78275,4.926025
240085_at,NA,NA,3.41975,3.399625,3.1526,3.2123
240086_at,VPS36,51028,2.331625,2.426175,2.546925,2.430425
240087_at,NA,NA,3.5388,3.642775,3.51725,3.476025
240088_at,PDE5A,8654,2.4157,2.536,2.6211,2.64305
240089_at,NA,NA,2.870725,2.78695,2.781725,2.901925
240090_at,NA,NA,2.674075,2.74055,2.66605,2.86605
240091_at,PSMA8,143471,2.417025,2.473425,2.5001,2.59405
240092_at,NA,NA,4.12355,4.015675,3.87125,3.82655
240093_x_at,NA,NA,1.989125,2.0957,2.034175,1.982425
240094_at,NA,NA,3.839375,3.8883,3.86845,3.721175
240095_at,NA,NA,5.7122,5.496375,4.800875,4.746125
240096_at,NA,NA,2.452525,2.5624,2.574525,2.440625
240097_at,NA,NA,5.75245,5.83815,5.804975,5.777975
240098_at,RIF1,55183,4.3232,4.3944,4.223925,4.175375
240099_at,NA,NA,3.966275,3.913525,3.910275,3.79425
240100_at,NA,NA,3.407425,3.451425,3.4088,3.24635
240101_at,NA,NA,2.69115,2.571075,3.0073,2.77605
240102_at,NA,NA,4.0611,4.136825,4.0813,3.915
240103_at,NA,NA,2.12765,2.232675,2.18755,2.117625
240104_at,NA,NA,4.0627,4.252275,4.0265,3.964275
240105_at,NA,NA,6.061825,5.79435,6.269275,6.368375
240106_at,GNPTAB,79158,5.269225,5.0764,5.0271,5.035625
240107_at,NA,NA,2.47375,2.51675,2.4939,2.58455
240108_at,NA,NA,5.9449,5.652775,6.042975,6.034525
240109_at,NA,NA,2.3709,2.5068,2.6431,2.648175
240110_at,HMGCS2,3158,3.235125,3.105825,3.207,3.11915
240111_at,RHOBTB3,22836,4.65595,4.5163,4.8296,4.7769
240112_at,NA,NA,2.329125,2.429725,2.331175,2.301225
240113_at,NA,NA,5.497,5.683525,5.3489,5.35675
240114_s_at,TMEM174,134288,6.087125,6.18425,6.045275,6.0077
240115_at,LOC100286925,100286925,3.223525,3.176025,3.418575,3.240925
240116_at,NA,NA,4.255925,4.381325,4.14785,4.20755
240117_at,FBN3,84467,4.77995,4.8746,4.675,4.719425
240118_at,NA,NA,2.602575,2.634325,2.582425,2.6743
240119_at,TEPP,374739,4.859225,4.708925,4.51685,4.428975
240120_at,NA,NA,3.431575,3.30905,4.181675,4.212325
240121_x_at,NA,NA,4.62455,4.516525,5.6833,5.815
240122_at,DIRAS2,54769,2.436825,2.488825,2.424525,2.468275
240123_at,NA,NA,4.66125,4.6029,4.49955,4.4547
240124_at,NA,NA,4.925075,4.8424,4.481925,4.560275
240125_at,NA,NA,3.62395,3.608425,3.54355,3.544525
240126_x_at,BPTF,2186,4.4028,4.460775,5.512225,5.625025
240127_at,NA,NA,3.628525,3.561275,3.597925,3.56195
240128_at,NA,NA,5.1992,5.265325,5.739025,5.6478
240129_at,NA,NA,4.205225,4.17765,4.060375,4.0281
240130_at,NA,NA,2.532475,2.728625,2.608875,2.649
240131_at,NA,NA,4.52935,4.43825,4.256475,4.364125
240132_at,NA,NA,2.294325,2.38675,2.4692,2.388675
240133_x_at,NA,NA,2.5149,2.5231,2.622225,2.590725
240134_at,NA,NA,5.98065,6.0439,5.468775,5.5395
240135_x_at,NA,NA,3.960775,3.92225,5.111775,4.6925
240136_at,NA,NA,2.965425,3.124875,2.853025,2.95775
240137_at,NA,NA,2.064275,2.14785,2.109425,2.20255
240138_at,NA,NA,3.0087,3.0501,2.87525,2.8894
240139_at,NA,NA,5.304275,5.237375,5.30475,5.267275
240140_s_at,LRIG1,26018,3.60255,3.6154,3.523425,3.3554
240141_at,NA,NA,2.5124,2.4861,2.70835,2.826575
240142_at,NA,NA,4.52055,4.46775,4.6575,4.74285
240143_at,NA,NA,3.776925,3.62285,2.64745,2.959825
240144_at,DNASE1,1773,3.01645,2.82965,2.841475,2.7814
240145_at,NA,NA,4.673725,4.894775,4.94785,4.97285
240146_at,NA,NA,5.3796,4.95445,4.990775,5.0015
240147_at,C7orf50,84310,4.66085,4.5159,4.615725,4.6507
240148_at,MSH6,2956,3.948,3.833825,4.060075,3.9718
240149_at,LOC100289294,100289294,2.671675,2.7737,2.807875,2.942875
240150_at,NA,NA,3.502875,3.55415,3.461625,3.714375
240151_at,hCG_2042068,404266,3.415425,3.3408,3.39445,3.217425
240152_at,NA,NA,3.92575,3.805875,4.719025,5.07105
240153_at,NA,NA,2.520525,2.5032,2.730475,2.625
240154_at,NA,NA,3.087975,3.2852,3.040425,3.0865
240155_x_at,NA,NA,4.3937,4.25755,5.021975,5.028325
240156_at,NA,NA,3.6846,3.760975,3.549475,3.796575
240157_at,NA,NA,4.6289,4.639875,4.365025,4.557375
240158_at,NA,NA,3.08585,3.083725,3.124125,3.074875
240159_at,SLC15A2,6565,2.6397,2.565725,2.501525,2.6541
240160_x_at,NA,NA,2.1554,2.080075,2.05165,2.107775
240161_s_at,CDC20B,166979,2.33385,2.176975,2.27485,2.215275
240162_at,NA,NA,4.445775,4.4318,4.490175,4.546475
240163_at,RORA,6095,3.7331,3.68795,3.694875,3.650275
240164_at,MUC4,4585,3.521175,3.600975,3.43235,3.30545
240165_at,NA,NA,3.702925,3.66815,3.61355,3.544825
240166_x_at,RG9MTD3,158234,6.6681,6.47935,6.40165,6.405275
240167_at,LOC152742,152742,2.246775,2.4178,2.318475,2.3142
240168_at,XPO7,23039,3.164525,3.12525,3.06475,3.2063
240169_at,NA,NA,4.153125,4.202375,3.9469,3.9064
240170_at,NA,NA,5.370125,5.5063,5.508175,5.7738
240171_at,NA,NA,4.01145,4.053825,3.879975,3.869175
240172_at,ERGIC2,51290,5.84955,5.881175,6.329775,6.481525
240173_at,NA,NA,3.146125,3.3164,2.733725,2.815025
240174_at,NA,NA,3.7092,3.44765,3.80765,3.848175
240175_at,NA,NA,5.6821,5.808125,5.669475,5.6285
240176_at,NA,NA,5.111,5.073625,4.8604,5.02325
240177_at,NA,NA,3.11885,3.31135,3.70895,3.378575
240178_at,NA,NA,2.5999,2.755425,2.6338,2.69745
240179_at,NA,NA,2.034125,2.0315,1.960625,2.02795
240180_at,NA,NA,2.69405,2.748125,2.6828,2.653325
240181_at,NA,NA,3.669075,3.928475,3.9705,4.177525
240182_at,NA,NA,2.77905,2.8472,3.26435,2.967475
240183_at,TMEM213,155006,2.6285,2.606,2.5452,2.727
240184_at,NA,NA,2.94195,2.93505,2.909475,2.819375
